antecedente,consecuente,support,confidence,lift
addiction_score=Q1 + grades=Q4,device_usage=Q1 + reaction_time_ms=Q4,0.06916719643992371,0.6044444444444445,3.668175582990398
device_usage=Q1 + reaction_time_ms=Q4,addiction_score=Q1 + grades=Q4,0.06916719643992371,0.41975308641975306,3.6681755829903975
gaming_hours=Q1,device_usage=Q1 + gender=Female + reaction_time_ms=Q4,0.07272727272727272,0.28947368421052627,3.6662005254682595
device_usage=Q1 + gender=Female + reaction_time_ms=Q4,gaming_hours=Q1,0.07272727272727272,0.9210950080515298,3.6662005254682595
device_usage=Q1 + gaming_hours=Q1,grades=Q4 + reaction_time_ms=Q4,0.07425301970756516,0.4213564213564214,3.665894086248069
grades=Q4 + reaction_time_ms=Q4,device_usage=Q1 + gaming_hours=Q1,0.07425301970756516,0.6460176991150443,3.665894086248069
device_usage=Q1 + gender=Male + reaction_time_ms=Q4,gaming_hours=Q1,0.07387158296249205,0.9207606973058636,3.6648698807239963
gaming_hours=Q1,device_usage=Q1 + gender=Male + reaction_time_ms=Q4,0.07387158296249205,0.2940283400809716,3.6648698807239963
gaming_hours=Q1 + stress_level=Medium,grades=Q3 + reaction_time_ms=Q4,0.06153846153846154,0.28025477707006374,3.6614681422857998
grades=Q3 + reaction_time_ms=Q4,gaming_hours=Q1 + stress_level=Medium,0.06153846153846154,0.8039867109634552,3.6614681422857993
gaming_hours=Q1,device_usage=Q1 + reaction_time_ms=Q4,0.15143038779402415,0.6027327935222672,3.657788133528265
device_usage=Q1 + reaction_time_ms=Q4,gaming_hours=Q1,0.15143038779402415,0.9189814814814814,3.6577881335282645
gaming_hours=Q1,device_usage=Q1 + reaction_time_ms=Q4 + stress_level=Medium,0.1318499682136046,0.5247975708502024,3.652683977643223
device_usage=Q1 + reaction_time_ms=Q4 + stress_level=Medium,gaming_hours=Q1,0.1318499682136046,0.9176991150442478,3.652683977643223
device_usage=Q4 + stress_level=Low,addiction_score=Q4 + grades=Q1,0.09090909090909091,0.46218487394957986,3.6496827646721344
addiction_score=Q4 + grades=Q1,device_usage=Q4 + stress_level=Low,0.09090909090909091,0.7178714859437751,3.649682764672134
gaming_hours=Q1,age=Q1 + device_usage=Q1 + reaction_time_ms=Q4,0.05314685314685315,0.21153846153846154,3.6485745614035086
age=Q1 + device_usage=Q1 + reaction_time_ms=Q4,gaming_hours=Q1,0.05314685314685315,0.9166666666666666,3.6485745614035086
addiction_score=Q1 + grades=Q3 + reaction_time_ms=Q4,gaming_hours=Q1,0.05301970756516211,0.9164835164835164,3.647845575477154
gaming_hours=Q1,addiction_score=Q1 + grades=Q3 + reaction_time_ms=Q4,0.05301970756516211,0.2110323886639676,3.647845575477154
grades=Q1 + reaction_time_ms=Q1,gaming_hours=Q4 + gender=Male,0.05874125874125874,0.4498539435248296,3.6475270781678195
gaming_hours=Q4 + gender=Male,grades=Q1 + reaction_time_ms=Q1,0.05874125874125874,0.47628865979381446,3.6475270781678195
device_usage=Q4 + reaction_time_ms=Q1 + stress_level=Low,gaming_hours=Q4,0.1260012714558169,0.9116835326586936,3.647197855727683
gaming_hours=Q4,device_usage=Q4 + reaction_time_ms=Q1 + stress_level=Low,0.1260012714558169,0.5040691759918616,3.647197855727683
device_usage=Q1 + reaction_time_ms=Q4,gaming_hours=Q1 + gender=Male,0.07387158296249205,0.44830246913580246,3.646224322392023
gaming_hours=Q1 + gender=Male,device_usage=Q1 + reaction_time_ms=Q4,0.07387158296249205,0.6008273009307135,3.6462243223920225
device_usage=Q1 + reaction_time_ms=Q4,gaming_hours=Q1 + stress_level=Medium,0.1318499682136046,0.8001543209876544,3.644014901313203
gaming_hours=Q1 + stress_level=Medium,device_usage=Q1 + reaction_time_ms=Q4,0.1318499682136046,0.6004632310364795,3.644014901313203
gaming_hours=Q4,device_usage=Q4 + gender=Female + reaction_time_ms=Q1,0.06751430387794025,0.2700915564598169,3.6374487869117464
device_usage=Q4 + gender=Female + reaction_time_ms=Q1,gaming_hours=Q4,0.06751430387794025,0.9092465753424658,3.6374487869117464
grades=Q1 + reaction_time_ms=Q1,device_usage=Q4 + gaming_hours=Q4,0.0817546090273363,0.626095423563778,3.6368098274217977
device_usage=Q4 + gaming_hours=Q4,grades=Q1 + reaction_time_ms=Q1,0.0817546090273363,0.47488921713441656,3.6368098274217977
gaming_hours=Q4,device_usage=Q4 + gaming_genre=FPS + reaction_time_ms=Q1,0.0554354736172918,0.22177009155645983,3.6337953543574097
device_usage=Q4 + gaming_genre=FPS + reaction_time_ms=Q1,gaming_hours=Q4,0.0554354736172918,0.9083333333333334,3.6337953543574097
addiction_score=Q4 + reaction_time_ms=Q1,gaming_genre=FPS + gaming_hours=Q4,0.06331849968213604,0.3547008547008547,3.6324508101851856
gaming_genre=FPS + gaming_hours=Q4,addiction_score=Q4 + reaction_time_ms=Q1,0.06331849968213604,0.6484375,3.632450810185185
device_usage=Q4 + reaction_time_ms=Q1,gaming_hours=Q4 + stress_level=Low,0.1260012714558169,0.7921662669864109,3.6286474605987897
gaming_hours=Q4 + stress_level=Low,device_usage=Q4 + reaction_time_ms=Q1,0.1260012714558169,0.5771694816540477,3.628647460598789
gaming_hours=Q4,device_usage=Q4 + reaction_time_ms=Q1,0.1441830896376351,0.5768056968463886,3.626360356272459
device_usage=Q4 + reaction_time_ms=Q1,gaming_hours=Q4,0.1441830896376351,0.9064748201438849,3.626360356272459
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1 + gaming_genre=FPS,0.0645899554990464,0.3665223665223665,3.6260357392432865
addiction_score=Q1 + gaming_genre=FPS,device_usage=Q1 + gaming_hours=Q1,0.0645899554990464,0.6389937106918239,3.6260357392432865
gaming_hours=Q4,device_usage=Q4 + gender=Male + reaction_time_ms=Q1,0.07107438016528926,0.2843336724313327,3.6244478665679605
device_usage=Q4 + gender=Male + reaction_time_ms=Q1,gaming_hours=Q4,0.07107438016528926,0.9059967585089143,3.6244478665679605
device_usage=Q4 + reaction_time_ms=Q1,gaming_hours=Q4 + gender=Male,0.07107438016528926,0.44684252597921664,3.6231097596149886
gaming_hours=Q4 + gender=Male,device_usage=Q4 + reaction_time_ms=Q1,0.07107438016528926,0.5762886597938145,3.6231097596149886
gaming_hours=Q4,gender=Female + grades=Q1 + reaction_time_ms=Q1,0.05378258105530833,0.21515768056968465,3.6158443540183116
gender=Female + grades=Q1 + reaction_time_ms=Q1,gaming_hours=Q4,0.05378258105530833,0.9038461538461539,3.615844354018311
gaming_hours=Q4,grades=Q1 + reaction_time_ms=Q1 + stress_level=Low,0.11595677050222505,0.4638860630722279,3.6087674441771243
grades=Q1 + reaction_time_ms=Q1 + stress_level=Low,gaming_hours=Q4,0.11595677050222505,0.9020771513353116,3.6087674441771243
stress_level=Medium + study_hours=Q4,grades=Q4,0.08302606484424667,0.8994490358126722,3.598253645303493
grades=Q4,stress_level=Medium + study_hours=Q4,0.08302606484424667,0.33214649033570703,3.5982536453034926
device_usage=Q4 + grades=Q1,addiction_score=Q4 + stress_level=Low,0.09090909090909091,0.7486910994764399,3.5971017088467927
addiction_score=Q4 + stress_level=Low,device_usage=Q4 + grades=Q1,0.09090909090909091,0.4367745876603543,3.5971017088467923
reaction_time_ms=Q4,addiction_score=Q1 + age=Q1 + gaming_hours=Q1,0.06102987921169739,0.24415055951169887,3.589241402914975
addiction_score=Q1 + age=Q1 + gaming_hours=Q1,reaction_time_ms=Q4,0.06102987921169739,0.897196261682243,3.589241402914975
gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4 + grades=Q1,0.09446916719643993,0.45443425076452604,3.588479299460841
addiction_score=Q4 + grades=Q1,gaming_hours=Q4 + reaction_time_ms=Q1,0.09446916719643993,0.745983935742972,3.5884792994608405
addiction_score=Q1 + stress_level=Medium,gaming_hours=Q1 + grades=Q3,0.05912269548633185,0.27256740914419697,3.584853968092156
gaming_hours=Q1 + grades=Q3,addiction_score=Q1 + stress_level=Medium,0.05912269548633185,0.7775919732441473,3.584853968092156
device_usage=Q4 + reaction_time_ms=Q1,gaming_hours=Q4 + gender=Female,0.06751430387794025,0.4244604316546763,3.581954179145954
gaming_hours=Q4 + gender=Female,device_usage=Q4 + reaction_time_ms=Q1,0.06751430387794025,0.5697424892703863,3.5819541791459537
grades=Q1 + reaction_time_ms=Q1,gaming_hours=Q4,0.1168467895740623,0.8948393378773126,3.5798125088530335
gaming_hours=Q4,grades=Q1 + reaction_time_ms=Q1,0.1168467895740623,0.4674465920651068,3.579812508853033
grades=Q4 + stress_level=High,study_hours=Q4,0.052129688493324854,0.8932461873638343,3.5789002871199984
study_hours=Q4,grades=Q4 + stress_level=High,0.052129688493324854,0.20886398369842077,3.5789002871199984
addiction_score=Q1 + device_usage=Q1 + grades=Q4,gaming_hours=Q1,0.07590591226954864,0.8977443609022557,3.5732588049070046
gaming_hours=Q1,addiction_score=Q1 + device_usage=Q1 + grades=Q4,0.07590591226954864,0.3021255060728745,3.573258804907004
gaming_hours=Q4,addiction_score=Q4 + device_usage=Q4 + grades=Q1,0.08251748251748252,0.3301119023397762,3.5712931387927647
addiction_score=Q4 + device_usage=Q4 + grades=Q1,gaming_hours=Q4,0.08251748251748252,0.8927097661623108,3.571293138792764
addiction_score=Q1 + device_usage=Q1,gaming_hours=Q1 + reaction_time_ms=Q4,0.1350286077558805,0.7494707127734651,3.570313238015326
gaming_hours=Q1 + reaction_time_ms=Q4,addiction_score=Q1 + device_usage=Q1,0.1350286077558805,0.6432465172622653,3.570313238015326
addiction_score=Q4 + stress_level=Low,grades=Q1 + reaction_time_ms=Q1,0.09701207883026065,0.46609651802076973,3.5694733342096923
grades=Q1 + reaction_time_ms=Q1,addiction_score=Q4 + stress_level=Low,0.09701207883026065,0.7429406037000974,3.5694733342096923
gaming_genre=FPS + gaming_hours=Q4,device_usage=Q4 + reaction_time_ms=Q1,0.0554354736172918,0.5677083333333334,3.5691655009325873
device_usage=Q4 + reaction_time_ms=Q1,gaming_genre=FPS + gaming_hours=Q4,0.0554354736172918,0.34852118305355717,3.5691655009325873
addiction_score=Q4 + grades=Q1,reaction_time_ms=Q1 + stress_level=Low,0.09701207883026065,0.7660642570281125,3.5672559985352903
reaction_time_ms=Q1 + stress_level=Low,addiction_score=Q4 + grades=Q1,0.09701207883026065,0.45174659561870933,3.5672559985352903
device_usage=Q4 + gaming_hours=Q4,addiction_score=Q4 + stress_level=Low,0.1276541640178004,0.741506646971935,3.5625838597643673
addiction_score=Q4 + stress_level=Low,device_usage=Q4 + gaming_hours=Q4,0.1276541640178004,0.613317043372022,3.562583859764367
device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,addiction_score=Q1,0.1350286077558805,0.8916876574307305,3.5617691344300133
addiction_score=Q1,device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.1350286077558805,0.5393600812595226,3.561769134430013
gender=Male + grades=Q1 + reaction_time_ms=Q1,gaming_hours=Q4,0.05874125874125874,0.8901734104046243,3.561146425652274
gaming_hours=Q4,gender=Male + grades=Q1 + reaction_time_ms=Q1,0.05874125874125874,0.23499491353001017,3.561146425652274
device_usage=Q4 + grades=Q1,gaming_hours=Q4 + stress_level=Low,0.09434202161474889,0.7769633507853403,3.5590080104407114
gaming_hours=Q4 + stress_level=Low,device_usage=Q4 + grades=Q1,0.09434202161474889,0.4321490972626674,3.5590080104407114
addiction_score=Q1 + gaming_genre=FPS,device_usage=Q1 + reaction_time_ms=Q4,0.059249841068022883,0.5861635220125786,3.5572346455470143
device_usage=Q1 + reaction_time_ms=Q4,addiction_score=Q1 + gaming_genre=FPS,0.059249841068022883,0.3595679012345679,3.5572346455470143
addiction_score=Q1,device_usage=Q1 + gaming_genre=FPS + gaming_hours=Q1,0.0645899554990464,0.2579989842559675,3.5351254550055478
device_usage=Q1 + gaming_genre=FPS + gaming_hours=Q1,addiction_score=Q1,0.0645899554990464,0.8850174216027874,3.5351254550055473
addiction_score=Q1 + gender=Female,device_usage=Q1 + gaming_hours=Q1,0.07387158296249205,0.6227224008574491,3.5337025128021917
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1 + gender=Female,0.07387158296249205,0.41919191919191917,3.5337025128021913
addiction_score=Q1 + gaming_hours=Q1,gender=Male + reaction_time_ms=Q4,0.08518753973299428,0.426479949077021,3.5270923233341436
gender=Male + reaction_time_ms=Q4,addiction_score=Q1 + gaming_hours=Q1,0.08518753973299428,0.7045215562565721,3.5270923233341436
gaming_hours=Q1 + reaction_time_ms=Q4,addiction_score=Q1 + grades=Q4,0.08467895740623013,0.40339188370684437,3.525196850393701
addiction_score=Q1 + grades=Q4,gaming_hours=Q1 + reaction_time_ms=Q4,0.08467895740623013,0.74,3.525196850393701
device_usage=Q1 + gaming_hours=Q1 + grades=Q4,addiction_score=Q1,0.07590591226954864,0.8818316100443132,3.5224000066015866
addiction_score=Q1,device_usage=Q1 + gaming_hours=Q1 + grades=Q4,0.07590591226954864,0.303199593702387,3.522400006601586
gaming_hours=Q1,grades=Q4 + reaction_time_ms=Q4,0.10158931977113796,0.40435222672064774,3.5179538309268747
grades=Q4 + reaction_time_ms=Q4,gaming_hours=Q1,0.10158931977113796,0.883849557522124,3.5179538309268747
addiction_score=Q4 + grades=Q1,gaming_hours=Q4 + gender=Male,0.054926891290527656,0.4337349397590362,3.5168302074276494
gaming_hours=Q4 + gender=Male,addiction_score=Q4 + grades=Q1,0.054926891290527656,0.44536082474226807,3.516830207427649
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1 + age=Q1,0.05301970756516211,0.3008658008658009,3.5160616995683864
addiction_score=Q1 + age=Q1,device_usage=Q1 + gaming_hours=Q1,0.05301970756516211,0.6196136701337296,3.5160616995683864
gaming_genre=FPS + reaction_time_ms=Q4,device_usage=Q1 + gaming_hours=Q1,0.06331849968213604,0.6194029850746269,3.5148661454631607
device_usage=Q1 + gaming_hours=Q1,gaming_genre=FPS + reaction_time_ms=Q4,0.06331849968213604,0.3593073593073593,3.5148661454631602
addiction_score=Q1,device_usage=Q1 + gaming_hours=Q1 + gender=Male,0.07539732994278449,0.3011681056373794,3.514372627356067
device_usage=Q1 + gaming_hours=Q1 + gender=Male,addiction_score=Q1,0.07539732994278449,0.8798219584569733,3.5143726273560665
age=Q1 + device_usage=Q1 + gaming_hours=Q1,reaction_time_ms=Q4,0.05314685314685315,0.8781512605042018,3.5130517110201156
reaction_time_ms=Q4,age=Q1 + device_usage=Q1 + gaming_hours=Q1,0.05314685314685315,0.2126144455747711,3.513051711020115
addiction_score=Q4,device_usage=Q4 + gaming_hours=Q4 + reaction_time_ms=Q1,0.12625556261919899,0.5058583800305655,3.508444584603525
device_usage=Q4 + gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4,0.12625556261919899,0.8756613756613757,3.508444584603525
reaction_time_ms=Q1,addiction_score=Q4 + age=Q1 + gaming_hours=Q4,0.056579783852511126,0.22611788617886178,3.5077261830310613
addiction_score=Q4 + age=Q1 + gaming_hours=Q4,reaction_time_ms=Q1,0.056579783852511126,0.8777120315581854,3.5077261830310613
addiction_score=Q1 + stress_level=Medium,device_usage=Q1 + gaming_hours=Q1,0.1340114431023522,0.6178194607268465,3.5058802731721843
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1 + stress_level=Medium,0.1340114431023522,0.7604617604617605,3.5058802731721843
addiction_score=Q1 + device_usage=Q1 + gaming_hours=Q1,reaction_time_ms=Q4,0.1350286077558805,0.8762376237623762,3.5053961906872275
reaction_time_ms=Q4,addiction_score=Q1 + device_usage=Q1 + gaming_hours=Q1,0.1350286077558805,0.5401831129196338,3.5053961906872275
grades=Q4 + reaction_time_ms=Q4 + stress_level=Medium,gaming_hours=Q1,0.0775588048315321,0.8802308802308803,3.503550543024227
gaming_hours=Q1,grades=Q4 + reaction_time_ms=Q4 + stress_level=Medium,0.0775588048315321,0.3087044534412955,3.5035505430242266
device_usage=Q4 + stress_level=Low,gaming_hours=Q4 + grades=Q1,0.09434202161474889,0.4796380090497738,3.4993997599039615
gaming_hours=Q4 + grades=Q1,device_usage=Q4 + stress_level=Low,0.09434202161474889,0.6883116883116883,3.4993997599039615
age=Q1 + device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1,0.05301970756516211,0.8760504201680672,3.499307544246749
addiction_score=Q1,age=Q1 + device_usage=Q1 + gaming_hours=Q1,0.05301970756516211,0.21178263077704418,3.499307544246749
device_usage=Q1 + gaming_genre=FPS + reaction_time_ms=Q4,addiction_score=Q1,0.059249841068022883,0.87593984962406,3.498865879783257
addiction_score=Q1,device_usage=Q1 + gaming_genre=FPS + reaction_time_ms=Q4,0.059249841068022883,0.2366683595733875,3.498865879783257
gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1 + grades=Q3,0.05912269548633185,0.26925303995367694,3.494513464085262
addiction_score=Q1 + grades=Q3,gaming_hours=Q1 + stress_level=Medium,0.05912269548633185,0.7673267326732673,3.494513464085262
addiction_score=Q1 + gender=Male,device_usage=Q1 + gaming_hours=Q1,0.07539732994278449,0.6157840083073728,3.4943298884108853
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1 + gender=Male,0.07539732994278449,0.42784992784992787,3.4943298884108853
device_usage=Q1 + gaming_hours=Q1,addiction_score=Q1,0.15410044500953593,0.8744588744588746,3.4929502527267897
addiction_score=Q1,device_usage=Q1 + gaming_hours=Q1,0.15410044500953593,0.6155408836973083,3.4929502527267893
addiction_score=Q4 + gender=Male + grades=Q1,gaming_hours=Q4,0.054926891290527656,0.8727272727272727,3.491353001017294
gaming_hours=Q4,addiction_score=Q4 + gender=Male + grades=Q1,0.054926891290527656,0.219735503560529,3.491353001017294
gaming_genre=FPS + gaming_hours=Q1,addiction_score=Q1 + device_usage=Q1,0.0645899554990464,0.6287128712871287,3.4896448360432375
addiction_score=Q1 + device_usage=Q1,gaming_genre=FPS + gaming_hours=Q1,0.0645899554990464,0.3585038814396612,3.489644836043237
reaction_time_ms=Q4 + stress_level=Medium,age=Q1 + gaming_hours=Q1,0.06598855689764781,0.3012188044109112,3.4890808493252083
age=Q1 + gaming_hours=Q1,reaction_time_ms=Q4 + stress_level=Medium,0.06598855689764781,0.7643593519882179,3.489080849325208
addiction_score=Q1,device_usage=Q1 + grades=Q4 + reaction_time_ms=Q4,0.06916719643992371,0.27628237684103607,3.4878987060268836
device_usage=Q1 + grades=Q4 + reaction_time_ms=Q4,addiction_score=Q1,0.06916719643992371,0.8731942215088282,3.4878987060268836
gaming_hours=Q1,addiction_score=Q1 + age=Q1 + device_usage=Q1,0.05301970756516211,0.2110323886639676,3.486911211853162
addiction_score=Q1 + age=Q1 + device_usage=Q1,gaming_hours=Q1,0.05301970756516211,0.8760504201680672,3.486911211853162
device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1,0.1340114431023522,0.8725165562913907,3.485191830996337
addiction_score=Q1,device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,0.1340114431023522,0.5352971051295073,3.485191830996337
addiction_score=Q1 + gaming_hours=Q1,gaming_genre=RPG + reaction_time_ms=Q4,0.052638270820089005,0.2635264162953533,3.4834206120385773
gaming_genre=RPG + reaction_time_ms=Q4,addiction_score=Q1 + gaming_hours=Q1,0.052638270820089005,0.6957983193277311,3.483420612038577
addiction_score=Q4 + stress_level=Low,device_usage=Q4 + reaction_time_ms=Q1,0.11532104259376987,0.5540623091020159,3.4833733501897326
device_usage=Q4 + reaction_time_ms=Q1,addiction_score=Q4 + stress_level=Low,0.11532104259376987,0.7250199840127898,3.483373350189732
addiction_score=Q4 + gaming_hours=Q4 + grades=Q1,reaction_time_ms=Q1,0.09446916719643993,0.8710433763188746,3.48107528188412
reaction_time_ms=Q1,addiction_score=Q4 + gaming_hours=Q4 + grades=Q1,0.09446916719643993,0.3775406504065041,3.48107528188412
sleep_hours=Q1 + stress_level=Low,grades=Q1,0.059758423394787034,0.8703703703703703,3.480154022858649
grades=Q1,sleep_hours=Q1 + stress_level=Low,0.059758423394787034,0.23894255210981188,3.480154022858649
addiction_score=Q1 + gaming_hours=Q1,device_usage=Q1 + grades=Q4,0.07590591226954864,0.38001273074474856,3.4793947931402185
